pipeline_name,state_name,label_space,group_id,k,subject,velocity,trial_num,trial_id,unit_id,component_index_i,component_index_j,cluster_label_i,cluster_label_j,pair_type,cosine_similarity,scalar_product,distance_i,distance_j
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김민정,20.0,3,김민정_v20.0_T3,김민정|20.0|3|김민정_v20.0_T3,0,2,match_05,match_02,non_duplicate,0.23544781761261863,0.23544781761261863,0.45491395812718677,0.7203814641504716
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김민정,20.0,3,김민정_v20.0_T3,김민정|20.0|3|김민정_v20.0_T3,0,3,match_05,match_01,non_duplicate,0.3040418862359868,0.3040418862359868,0.45491395812718677,0.6697854719256598
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김민정,20.0,3,김민정_v20.0_T3,김민정|20.0|3|김민정_v20.0_T3,1,2,match_05,match_02,non_duplicate,0.3475223847825377,0.34752238478253766,0.4547158661165692,0.7203814641504716
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김민정,20.0,3,김민정_v20.0_T3,김민정|20.0|3|김민정_v20.0_T3,1,3,match_05,match_01,non_duplicate,0.3228801043811302,0.32288010438113013,0.4547158661165692,0.6697854719256598
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김민정,20.0,3,김민정_v20.0_T3,김민정|20.0|3|김민정_v20.0_T3,2,3,match_02,match_01,non_duplicate,0.29559684503897976,0.29559684503897976,0.7203814641504716,0.6697854719256598
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,11,김서하_v130.0_T11,김서하|130.0|11|김서하_v130.0_T11,0,1,match_04,match_03,non_duplicate,0.22793326911744144,0.22793326911744144,0.5398681399417378,0.5196935918615311
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,11,김서하_v130.0_T11,김서하|130.0|11|김서하_v130.0_T11,0,2,match_04,match_05,non_duplicate,0.4423892573979869,0.44238925739798685,0.5398681399417378,0.491097064255221
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,11,김서하_v130.0_T11,김서하|130.0|11|김서하_v130.0_T11,0,3,match_04,match_01,non_duplicate,0.32861620769850786,0.32861620769850786,0.5398681399417378,0.5086754624022316
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,11,김서하_v130.0_T11,김서하|130.0|11|김서하_v130.0_T11,1,2,match_03,match_05,non_duplicate,0.27275450480261515,0.2727545048026151,0.5196935918615311,0.491097064255221
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,11,김서하_v130.0_T11,김서하|130.0|11|김서하_v130.0_T11,1,3,match_03,match_01,non_duplicate,0.2792902768583408,0.2792902768583408,0.5196935918615311,0.5086754624022316
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,11,김서하_v130.0_T11,김서하|130.0|11|김서하_v130.0_T11,2,3,match_05,match_01,non_duplicate,0.5185443649080145,0.5185443649080144,0.491097064255221,0.5086754624022316
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,12,김서하_v130.0_T12,김서하|130.0|12|김서하_v130.0_T12,0,1,match_05,match_00,non_duplicate,0.5766727241704681,0.5766727241704681,0.5149362716996666,0.46735367207838585
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,12,김서하_v130.0_T12,김서하|130.0|12|김서하_v130.0_T12,0,2,match_05,match_01,non_duplicate,0.2796404733541122,0.2796404733541122,0.5149362716996666,0.30102226813449934
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,12,김서하_v130.0_T12,김서하|130.0|12|김서하_v130.0_T12,1,2,match_00,match_01,non_duplicate,0.5651190137657001,0.5651190137657001,0.46735367207838585,0.30102226813449934
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,3,김서하_v130.0_T3,김서하|130.0|3|김서하_v130.0_T3,0,1,match_05,match_01,non_duplicate,0.3152791627771313,0.31527916277713125,0.45910825603556066,0.42108268976828034
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,3,김서하_v130.0_T3,김서하|130.0|3|김서하_v130.0_T3,0,2,match_05,match_03,non_duplicate,0.1748090671156415,0.17480906711564148,0.45910825603556066,0.5355350743852182
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,3,김서하_v130.0_T3,김서하|130.0|3|김서하_v130.0_T3,0,3,match_05,match_02,non_duplicate,0.4691216730888573,0.4691216730888573,0.45910825603556066,0.562288777611617
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,3,김서하_v130.0_T3,김서하|130.0|3|김서하_v130.0_T3,1,2,match_01,match_03,non_duplicate,0.2041660880621952,0.20416608806219513,0.42108268976828034,0.5355350743852182
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,3,김서하_v130.0_T3,김서하|130.0|3|김서하_v130.0_T3,1,3,match_01,match_02,non_duplicate,0.4154668822526147,0.41546688225261463,0.42108268976828034,0.562288777611617
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,3,김서하_v130.0_T3,김서하|130.0|3|김서하_v130.0_T3,2,3,match_03,match_02,non_duplicate,0.22461224585770034,0.22461224585770032,0.5355350743852182,0.562288777611617
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,5,김서하_v130.0_T5,김서하|130.0|5|김서하_v130.0_T5,0,1,match_01,match_00,non_duplicate,0.38570975678966696,0.3857097567896669,0.3931986111677483,0.5197975677752474
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,5,김서하_v130.0_T5,김서하|130.0|5|김서하_v130.0_T5,0,2,match_01,match_04,non_duplicate,0.38647923063287887,0.3864792306328788,0.3931986111677483,0.3742171218810323
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,5,김서하_v130.0_T5,김서하|130.0|5|김서하_v130.0_T5,0,3,match_01,match_05,non_duplicate,0.25495380849867205,0.254953808498672,0.3931986111677483,0.3608563750386404
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,5,김서하_v130.0_T5,김서하|130.0|5|김서하_v130.0_T5,1,2,match_00,match_04,non_duplicate,0.30923734272329073,0.30923734272329073,0.5197975677752474,0.3742171218810323
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,5,김서하_v130.0_T5,김서하|130.0|5|김서하_v130.0_T5,1,3,match_00,match_05,non_duplicate,0.2465398114644804,0.2465398114644804,0.5197975677752474,0.3608563750386404
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,5,김서하_v130.0_T5,김서하|130.0|5|김서하_v130.0_T5,2,3,match_04,match_05,non_duplicate,0.41896534085228043,0.41896534085228043,0.3742171218810323,0.3608563750386404
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,7,김서하_v130.0_T7,김서하|130.0|7|김서하_v130.0_T7,0,1,match_00,match_02,non_duplicate,0.38614108273933084,0.3861410827393308,0.6025240024070516,0.591853631818279
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,7,김서하_v130.0_T7,김서하|130.0|7|김서하_v130.0_T7,0,2,match_00,match_05,non_duplicate,0.42285888464000126,0.42285888464000126,0.6025240024070516,0.8245293257199209
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,7,김서하_v130.0_T7,김서하|130.0|7|김서하_v130.0_T7,0,3,match_00,match_05,non_duplicate,0.46503780320374966,0.46503780320374954,0.6025240024070516,0.5211732396653561
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,7,김서하_v130.0_T7,김서하|130.0|7|김서하_v130.0_T7,1,2,match_02,match_05,non_duplicate,0.4041266495053884,0.40412664950538835,0.591853631818279,0.8245293257199209
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,7,김서하_v130.0_T7,김서하|130.0|7|김서하_v130.0_T7,1,3,match_02,match_05,non_duplicate,0.47111385919835425,0.4711138591983541,0.591853631818279,0.5211732396653561
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,7,김서하_v130.0_T7,김서하|130.0|7|김서하_v130.0_T7,2,3,match_05,match_05,duplicate,0.4726910540965067,0.4726910540965066,0.8245293257199209,0.5211732396653561
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,0,1,match_00,match_00,duplicate,0.4324475666907447,0.4324475666907447,0.721281749146111,0.5213851917852828
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,0,2,match_00,match_05,non_duplicate,0.3350671655621579,0.3350671655621579,0.721281749146111,0.41477639645730313
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,0,3,match_00,match_01,non_duplicate,0.4734312691622878,0.4734312691622877,0.721281749146111,0.35078550232802397
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,0,4,match_00,match_02,non_duplicate,0.40324612812607574,0.40324612812607574,0.721281749146111,0.4861549372192775
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,1,2,match_00,match_05,non_duplicate,0.540437504983063,0.540437504983063,0.5213851917852828,0.41477639645730313
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,1,3,match_00,match_01,non_duplicate,0.32126350478281146,0.3212635047828114,0.5213851917852828,0.35078550232802397
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,1,4,match_00,match_02,non_duplicate,0.33029254502249267,0.33029254502249267,0.5213851917852828,0.4861549372192775
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,2,3,match_05,match_01,non_duplicate,0.19135804145828053,0.1913580414582805,0.41477639645730313,0.35078550232802397
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,2,4,match_05,match_02,non_duplicate,0.48042235866921634,0.48042235866921634,0.41477639645730313,0.4861549372192775
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김서하,130.0,8,김서하_v130.0_T8,김서하|130.0|8|김서하_v130.0_T8,3,4,match_01,match_02,non_duplicate,0.5475075332123314,0.5475075332123313,0.35078550232802397,0.4861549372192775
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,0,1,match_05,match_03,non_duplicate,0.4231709869094017,0.4231709869094017,0.435977638991149,0.6293967008895689
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,0,2,match_05,match_01,non_duplicate,0.34491243701389124,0.3449124370138912,0.435977638991149,0.8000071301384564
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,0,3,match_05,match_02,non_duplicate,0.2955266889101071,0.295526688910107,0.435977638991149,0.4814229197265571
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,0,4,match_05,match_05,duplicate,0.481794702229968,0.48179470222996795,0.435977638991149,0.6527139287701382
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,1,2,match_03,match_01,non_duplicate,0.18808364451017764,0.18808364451017762,0.6293967008895689,0.8000071301384564
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,1,3,match_03,match_02,non_duplicate,0.3704614236791443,0.37046142367914425,0.6293967008895689,0.4814229197265571
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,1,4,match_03,match_05,non_duplicate,0.33205991122585304,0.332059911225853,0.6293967008895689,0.6527139287701382
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,2,3,match_01,match_02,non_duplicate,0.28229330041012585,0.2822933004101258,0.8000071301384564,0.4814229197265571
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,2,4,match_01,match_05,non_duplicate,0.2831977349470743,0.28319773494707423,0.8000071301384564,0.6527139287701382
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김우연,60.0,3,김우연_v60.0_T3,김우연|60.0|3|김우연_v60.0_T3,3,4,match_02,match_05,non_duplicate,0.17726976624817883,0.1772697662481788,0.4814229197265571,0.6527139287701382
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김유민,70.0,10,김유민_v70.0_T10,김유민|70.0|10|김유민_v70.0_T10,0,1,match_02,match_04,non_duplicate,0.20428965143227715,0.20428965143227712,0.5298412059883669,0.4098269825085765
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김유민,70.0,10,김유민_v70.0_T10,김유민|70.0|10|김유민_v70.0_T10,0,2,match_02,match_01,non_duplicate,0.2639676713801547,0.2639676713801547,0.5298412059883669,0.31458949399140274
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김유민,70.0,10,김유민_v70.0_T10,김유민|70.0|10|김유민_v70.0_T10,0,3,match_02,match_05,non_duplicate,0.33980128249190084,0.3398012824919008,0.5298412059883669,0.4621193205473178
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김유민,70.0,10,김유민_v70.0_T10,김유민|70.0|10|김유민_v70.0_T10,0,4,match_02,match_00,non_duplicate,0.16559601478574468,0.16559601478574468,0.5298412059883669,0.4426361513333794
paper_like,state1_paper_like_unconstrained,canonical_label,global_nonstep,6,김유민,70.0,10,김유민_v70.0_T10,김유민|70.0|10|김유민_v70.0_T10,1,2,match_04,match_01,non_duplicate,0.2581207021587266,0.25812070215872657,0.4098269825085765,0.31458949399140274
